chrom	start	end	hgnc_symbol	hgnc_id	region_type
chr4	9257124	9258123	USP17L20	44448	promoter
chr4	9261872	9262871	USP17L21	44449	promoter
chr4	9266619	9267618	USP17L22	44450	promoter
chr4	9271364	9272363	USP17L23	44451	promoter
chr4	9324165	9325164	USP17L24	44453	promoter
chr4	9328911	9329910	USP17L25	44452	promoter
chr4	9333658	9334657	USP17L26	44454	promoter
chr4	9338403	9339402	USP17L5	37177	promoter
chr4	9343148	9344147	USP17L27	44455	promoter
chr4	9347893	9348892	USP17L28	44456	promoter
chr4	9352638	9353637	USP17L29	44457	promoter
chr4	9362129	9363128	USP17L30	44458	promoter
chr4	9443414	9444413	DEFB131A	18108	promoter
chr4	9780634	9781633	DRD5	3026	promoter
chr4	10021498	10022497	SLC2A9	13446	promoter
chr4	10116800	10117799	WDR1	12754	promoter
chr4	10457427	10458426	ZNF518B	29365	promoter
chr4	10684769	10685768	CLNK	17438	promoter
chr4	11428895	11429894	HS3ST1	5194	promoter
chr4	13484341	13485340	RAB28	9768	promoter
chr4	13544509	13545508	NKX3-2	951	promoter
chr4	13627726	13628725	BOD1L1	31792	promoter
chr4	15001481	15002480	CPEB2	21745	promoter
chr4	15427033	15428032	C1QTNF7	14342	promoter
chr4	15468882	15469881	CC2D2A	29253	promoter
chr4	15680827	15681826	FAM200B	27740	promoter
chr4	15655358	15656357	FBXL5	13602	promoter
chr4	15702065	15703064	BST1	1118	promoter
chr4	15777328	15778327	CD38	1667	promoter
chr4	15938741	15939740	FGFBP1	19695	promoter
chr4	15963176	15964175	FGFBP2	29451	promoter
chr4	16084024	16085023	PROM1	9454	promoter
chr4	16226472	16227471	TAPT1	26887	promoter
chr4	16898646	16899645	LDB2	6533	promoter
chr4	17512091	17513090	QDPR	9752	promoter
chr4	17514165	17515164	CLRN2	33939	promoter
chr4	17576198	17577197	LAP3	18449	promoter
chr4	17613641	17614640	MED28	24628	promoter
chr4	17781622	17782621	FAM184B	29235	promoter
chr4	17810758	17811757	DCAF16	25987	promoter
chr4	17809979	17810978	NCAPG	24304	promoter
chr4	18021756	18022755	LCORL	30776	promoter
chr4	20250905	20251904	SLIT2	11086	promoter
chr4	20699458	20700457	PACRGL	28442	promoter
chr4	21948773	21949772	KCNIP4	30083	promoter
chr4	22516067	22517066	ADGRA3	13839	promoter
chr4	22691914	22692913	GBA3	19069	promoter
chr4	23890048	23891047	PPARGC1A	9237	promoter
chr4	24584555	24585554	DHX15	2738	promoter
chr4	24794573	24795572	SOD3	11181	promoter
chr4	24913043	24914042	CCDC149	25405	promoter
chr4	25030947	25031946	LGI2	18710	promoter
chr4	25160450	25161449	SEPSECS	30605	promoter
chr4	25233033	25234032	PI4K2B	18215	promoter
chr4	25311774	25312773	ZCCHC4	22917	promoter
chr4	25376263	25377262	ANAPC4	19990	promoter
chr4	25654851	25655850	SLC34A2	11020	promoter
chr4	25913220	25914219	SMIM20	37260	promoter
chr4	25862989	25863988	SEL1L3	29108	promoter
chr4	26320014	26321013	RBPJ	5724	promoter
chr4	26490485	26491484	CCKAR	1570	promoter
chr4	26583084	26584083	TBC1D19	25624	promoter
chr4	26859841	26860840	STIM2	19205	promoter
chr4	30719369	30720368	PCDH7	8659	promoter
chr4	36244515	36245514	ARAP2	16924	promoter
chr4	36280616	36281615	DTHD1	37261	promoter
chr4	37243743	37244742	NWD2	29229	promoter
chr4	37452925	37453924	C4orf19	25618	promoter
chr4	37686377	37687376	RELL1	27379	promoter
chr4	37825686	37826685	PGM2	8906	promoter
chr4	37890084	37891083	TBC1D1	11578	promoter
chr4	37959398	37960397	PTTG2	9691	promoter
chr4	38663199	38664198	KLF3	16516	promoter
chr4	38782991	38783990	TLR10	15634	promoter
chr4	38856818	38857817	TLR6	16711	promoter
chr4	38804792	38805791	TLR1	11847	promoter
chr4	38866806	38867805	FAM114A1	25087	promoter
chr4	39032410	39033409	TMEM156	26260	promoter
chr4	39061232	39062231	KLHL5	6356	promoter
chr4	39181529	39182528	WDR19	18340	promoter
chr4	39366363	39367362	RFC1	9969	promoter
chr4	39405930	39406929	KLB	15527	promoter
chr4	39458923	39459922	RPL9	10369	promoter
chr4	39458056	39459055	LIAS	16429	promoter
chr4	39527440	39528439	UGDH	12525	promoter
chr4	39638866	39639865	SMIM14	27321	promoter
chr4	39697136	39698135	UBE2K	4914	promoter
chr4	39977912	39978911	PDS5A	29088	promoter
chr4	40055850	40056849	N4BP2	29851	promoter
chr4	40196031	40197030	RHOH	686	promoter
chr4	40334333	40335332	CHRNA9	14079	promoter
chr4	40629865	40630864	RBM47	30358	promoter
chr4	40748955	40749954	NSUN7	25857	promoter
chr4	41214543	41215542	APBB2	582	promoter
chr4	41255928	41256927	UCHL1	12513	promoter
chr4	41537157	41538156	LIMCH1	29191	promoter
chr4	41748726	41749725	PHOX2B	9143	promoter
chr4	41934429	41935428	TMEM33	25541	promoter
chr4	41980756	41981755	DCAF4L1	27723	promoter
chr4	41989530	41990529	SLC30A9	1329	promoter
chr4	42152656	42153655	BEND4	23815	promoter
chr4	42396488	42397487	SHISA3	25159	promoter
chr4	42657106	42658105	ATP8A1	13531	promoter
chr4	42891713	42892712	GRXCR1	31673	promoter
chr4	44448810	44449809	KCTD8	22394	promoter
chr4	44677420	44678419	GUF1	25799	promoter
chr4	44651626	44652625	YIPF7	26825	promoter
chr4	44726557	44727556	GNPDA2	21526	promoter
chr4	46124055	46125054	GABRG1	4086	promoter
chr4	46390129	46391128	GABRA2	4076	promoter
chr4	46909246	46910245	COX7B2	24381	promoter
chr4	46993582	46994581	GABRA4	4078	promoter
chr4	47030567	47031566	GABRB1	4081	promoter
chr4	47463703	47464702	COMMD8	26036	promoter
chr4	47484275	47485274	ATP10D	13549	promoter
chr4	47838068	47839067	CORIN	19012	promoter
chr4	48015772	48016771	NIPAL1	27194	promoter
chr4	47914584	47915583	NFXL1	18726	promoter
chr4	48016682	48017681	CNGA1	2148	promoter
chr4	48134251	48135250	TXK	12434	promoter
chr4	48269839	48270838	TEC	11719	promoter
chr4	48340529	48341528	SLAIN2	29282	promoter
chr4	48482343	48483342	SLC10A4	22980	promoter
chr4	48489252	48490251	ZAR1	20436	promoter
chr4	48780280	48781279	FRYL	29127	promoter
chr4	48830088	48831087	OCIAD1	16074	promoter
chr4	48906775	48907774	OCIAD2	28685	promoter
chr4	48985275	48986274	CWH43	26133	promoter
chr4	51842153	51843152	DCUN1D4	28998	promoter
chr4	52020364	52021363	LRRC66	34299	promoter
chr4	52038300	52039299	SGCB	10806	promoter
chr4	52050304	52051303	SPATA18	29579	promoter
chr4	52659302	52660301	USP46	20075	promoter
chr4	52751426	52752425	ERVMER34-1	42970	promoter
chr4	52861317	52862316	RASL11B	23804	promoter
chr4	53366062	53367061	SCFD2	30676	promoter
chr4	53376641	53377640	FIP1L1	19124	promoter
chr4	53591487	53592486	LNX1	6657	promoter
chr4	54064606	54065605	CHIC2	1935	promoter
chr4	54099163	54100162	GSX2	24959	promoter
chr4	54228293	54229292	PDGFRA	8803	promoter
chr4	54656957	54657956	KIT	6342	promoter
chr4	55125596	55126595	KDR	6307	promoter
chr4	55345242	55346241	SRD5A3	25812	promoter
chr4	55394957	55395956	TMEM165	30760	promoter
chr4	55546910	55547909	CLOCK	2082	promoter
chr4	55592246	55593245	PDCL2	29524	promoter
chr4	55636299	55637298	NMU	7859	promoter
chr4	55818790	55819789	EXOC1L	53433	promoter
chr4	55852648	55853647	EXOC1	30380	promoter
chr4	55947945	55948944	CEP135	29086	promoter
chr4	56048098	56049097	CRACD	29219	promoter
chr4	56387492	56388491	AASDH	23993	promoter
chr4	56435616	56436615	PPAT	9238	promoter
chr4	56435260	56436259	PAICS	8587	promoter
chr4	56466617	56467616	SRP72	11303	promoter
chr4	56504791	56505790	ARL9	23592	promoter
chr4	56529606	56530605	SPMAP2L	43771	promoter
chr4	56681297	56682296	HOPX	24961	promoter
chr4	56821702	56822701	SPINK2	11245	promoter
chr4	56906900	56907899	REST	9966	promoter
chr4	56977607	56978606	NOA1	28473	promoter
chr4	56977896	56978895	POLR2B	9188	promoter
chr4	57110386	57111385	IGFBP7	5476	promoter
chr4	61199326	61200325	ADGRL3	20974	promoter
chr4	64409451	64410450	TECRL	27365	promoter
chr4	65670490	65671489	EPHA5	3389	promoter
chr4	67545504	67546503	CENPC	1854	promoter
chr4	67557727	67558726	STAP1	24133	promoter
chr4	67701156	67702155	UBA6	25581	promoter
chr4	67754389	67755388	GNRHR	4421	promoter
chr4	67884003	67885002	TMPRSS11D	24059	promoter
chr4	67963494	67964493	TMPRSS11A	27954	promoter
chr4	68129870	68130869	TMPRSS11F	29994	promoter
chr4	68245695	68246694	TMPRSS11B	25398	promoter
chr4	68350091	68351090	YTHDC1	30626	promoter
chr4	68446463	68447462	TMPRSS11E	24465	promoter
chr4	68576323	68577322	UGT2B17	12547	promoter
chr4	68670653	68671652	UGT2B15	12546	promoter
chr4	68814994	68815993	UGT2B10	12544	promoter
chr4	68951805	68952804	UGT2A3	28528	promoter
chr4	69095474	69096473	UGT2B7	12554	promoter
chr4	69214749	69215748	UGT2B11	12545	promoter
chr4	69279475	69280474	UGT2B28	13479	promoter
chr4	69495906	69496905	UGT2B4	12553	promoter
chr4	69639643	69640642	UGT2A2	28183	promoter
chr4	69653248	69654247	UGT2A1	12542	promoter
chr4	69760621	69761620	SULT1B1	17845	promoter
chr4	69860146	69861145	SULT1E1	11377	promoter
chr4	69930068	69931067	CSN1S1	2445	promoter
chr4	69965729	69966728	CSN2	2447	promoter
chr4	69994966	69995965	STATH	11369	promoter
chr4	70027459	70028458	HTN3	5284	promoter
chr4	70049438	70050437	HTN1	5283	promoter
chr4	70153237	70154236	PRR27	33193	promoter
chr4	70194725	70195724	ODAM	26043	promoter
chr4	70225124	70226123	FDCSP	19215	promoter
chr4	70241597	70242596	CSN3	2446	promoter
chr4	70333981	70334980	CABS1	30710	promoter
chr4	70359760	70360759	SMR3A	19216	promoter
chr4	70382131	70383130	SMR3B	17326	promoter
chr4	70396940	70397939	OPRPN	17279	promoter
chr4	70471197	70472196	MUC7	7518	promoter
chr4	70517569	70518568	AMTN	33188	promoter
chr4	70591256	70592255	AMBN	452	promoter
chr4	70627744	70628743	ENAM	3344	promoter
chr4	70666509	70667508	JCHAIN	5713	promoter
chr4	70687532	70688531	UTP3	24477	promoter
chr4	70720964	70721963	RUFY3	30285	promoter
chr4	70839891	70840890	GRSF1	4610	promoter
chr4	70901369	70902368	MOB1B	29801	promoter
chr4	70992649	70993648	DCK	2704	promoter
chr4	71186259	71187258	SLC4A4	11030	promoter
chr4	71784080	71785079	GC	4187	promoter
chr4	72031000	72031999	NPFFR2	4525	promoter
chr4	72569222	72570221	ADAMTS3	219	promoter
chr4	73069717	73070716	COX18	26801	promoter
chr4	73258799	73259798	ANKRD17	23575	promoter
chr4	73403287	73404286	ALB	399	promoter
chr4	73435221	73436220	AFP	317	promoter
chr4	73480745	73481744	AFM	316	promoter
chr4	73620437	73621436	RASSF6	20796	promoter
chr4	73739569	73740568	CXCL8	6025	promoter
chr4	73835678	73836677	CXCL6	10643	promoter
chr4	73852296	73853295	PF4V1	8862	promoter
chr4	73868393	73869392	CXCL1	4602	promoter
chr4	73982028	73983027	PF4	8861	promoter
chr4	73988191	73989190	PPBP	9240	promoter
chr4	73998678	73999677	CXCL5	10642	promoter
chr4	74038690	74039689	CXCL3	4604	promoter
chr4	74099196	74100195	CXCL2	4603	promoter
chr4	74157118	74158117	MTHFD2L	31865	promoter
chr4	74307470	74308469	EPGN	17470	promoter
chr4	74364145	74365144	EREG	3443	promoter
chr4	74444136	74445135	AREG	651	promoter
chr4	74794524	74795523	BTC	1121	promoter
chr4	74932116	74933115	PARM1	24536	promoter
chr4	75513473	75514472	THAP6	23189	promoter
chr4	75514404	75515403	RCHY1	17479	promoter
chr4	75555066	75556065	ODAPH	26300	promoter
chr4	75630529	75631528	CDKL2	1782	promoter
chr4	75723577	75724576	USO1	30904	promoter
chr4	75673412	75674411	G3BP2	30291	promoter
chr4	75902453	75903452	PPEF2	9244	promoter
chr4	75941014	75942013	NAAA	736	promoter
chr4	75990946	75991945	SDAD1	25537	promoter
chr4	76007510	76008509	CXCL9	7098	promoter
chr4	76073709	76074708	ART3	725	promoter
chr4	76023498	76024497	CXCL10	10637	promoter
chr4	76036071	76037070	CXCL11	10638	promoter
chr4	76148398	76149397	NUP54	17359	promoter
chr4	76250721	76251720	FAM47E	34343	promoter
chr4	76213825	76214824	SCARB2	1665	promoter
chr4	76305733	76306732	STBD1	24854	promoter
chr4	76421142	76422141	CCDC158	26374	promoter
chr4	76434229	76435228	SHROOM3	30422	promoter
chr4	76898145	76899144	SOWAHB	32958	promoter
chr4	76948752	76949751	SEPTIN11	25589	promoter
chr4	77075990	77076989	CCNI	1595	promoter
chr4	77156207	77157206	CCNG2	1593	promoter
chr4	77604820	77605819	CXCL13	10639	promoter
chr4	77819369	77820368	CNOT6L	18042	promoter
chr4	77861830	77862829	MRPL1	14275	promoter
chr4	78056323	78057322	FRAS1	19185	promoter
chr4	78550770	78551769	ANXA3	541	promoter
chr4	78775350	78776349	BMP2K	18041	promoter
chr4	78939439	78940438	PAQR3	30130	promoter
chr4	79326062	79327061	NAA11	28125	promoter
chr4	79408229	79409228	GK2	4291	promoter
chr4	80073230	80074229	ANTXR2	21732	promoter
chr4	80196503	80197502	PRDM8	13993	promoter
chr4	80265664	80266663	FGF5	3683	promoter
chr4	80334730	80335729	CFAP299	28554	promoter
chr4	81029708	81030707	BMP3	1070	promoter
chr4	81215223	81216222	PRKG2	9416	promoter
chr4	81471908	81472907	RASGEF1B	24881	promoter
chr4	82373992	82374991	HNRNPD	5036	promoter
chr4	82430463	82431462	HNRNPDL	5037	promoter
chr4	82429590	82430589	ENOPH1	24599	promoter
chr4	82561989	82562988	TMEM150C	37263	promoter
chr4	82798797	82799796	SCD5	21088	promoter
chr4	82899735	82900734	THAP9	23192	promoter
chr4	82891154	82892153	SEC31A	17052	promoter
chr4	83010824	83011823	LIN54	25397	promoter
chr4	83034183	83035182	COPS4	16702	promoter
chr4	83114730	83115729	PLAC8	19254	promoter
chr4	83284799	83285798	COQ2	25223	promoter
chr4	83334849	83335848	HPSE	5164	promoter
chr4	83455824	83456823	HELQ	18536	promoter
chr4	83455058	83456057	MRPS18C	16633	promoter
chr4	83485101	83486100	ABRAXAS1	25829	promoter
chr4	83535108	83536107	GPAT3	28157	promoter
chr4	84499293	84500292	NKX6-1	7839	promoter
chr4	84582127	84583126	CDS1	1800	promoter
chr4	84966691	84967690	WDFY3	20751	promoter
chr4	85474150	85475149	ARHGAP24	25361	promoter
chr4	86593315	86594314	PTPN13	9646	promoter
chr4	86360054	86361053	MAPK10	6872	promoter
chr4	86849385	86850384	SLC10A6	30603	promoter
chr4	86892423	86893422	C4orf36	28386	promoter
chr4	86934011	86935010	AFF1	7135	promoter
chr4	87220619	87221618	KLHL8	18644	promoter
chr4	87322883	87323882	HSD17B13	18685	promoter
chr4	87391189	87392188	HSD17B11	22960	promoter
chr4	87421573	87422572	NUDT9	8056	promoter
chr4	87471051	87472050	SCPPPQ1	56851	promoter
chr4	87529377	87530376	SPARCL1	11220	promoter
chr4	87607529	87608528	DSPP	3054	promoter
chr4	87649280	87650279	DMP1	2932	promoter
chr4	87798554	87799553	IBSP	5341	promoter
chr4	87831969	87832968	MEPE	13361	promoter
chr4	87974714	87975713	SPP1	11255	promoter
chr4	88006635	88007634	PKD2	9009	promoter
chr4	88158640	88159639	ABCG2	74	promoter
chr4	88284562	88285561	PPM1K	25415	promoter
chr4	88377852	88378851	HERC6	26072	promoter
chr4	88456119	88457118	HERC5	24368	promoter
chr4	88523777	88524776	PYURF	44317	promoter
chr4	88523777	88524776	PIGY	28213	promoter
chr4	88591480	88592479	HERC3	4876	promoter
chr4	88697830	88698829	NAP1L5	19968	promoter
chr4	89057186	89058185	FAM13A	19367	promoter
chr4	89110533	89111532	TIGD2	18333	promoter
chr4	89307801	89308800	GPRIN3	27733	promoter
chr4	89837162	89838161	SNCA	11138	promoter
chr4	89893854	89894853	MMRN1	7178	promoter
chr4	90126394	90127393	CCSER1	29349	promoter
chr4	92302966	92303965	GRID2	4576	promoter
chr4	93827753	93828752	ATOH1	797	promoter
chr4	94206865	94207864	SMARCAD1	18398	promoter
chr4	94342837	94343836	HPGDS	17890	promoter
chr4	94450942	94451941	PDLIM5	17468	promoter
chr4	94756955	94757954	BMPR1B	1077	promoter
chr4	95548974	95549973	UNC5C	12569	promoter
chr4	95839093	95840092	PDHA2	8807	promoter
chr4	98143477	98144476	STPG2	28712	promoter
chr4	98260384	98261383	RAP1GDS1	9859	promoter
chr4	98658612	98659611	TSPAN5	17753	promoter
chr4	98929134	98930133	EIF4E	3287	promoter
chr4	98994721	98995720	METAP1	15789	promoter
chr4	99088789	99089788	ADH5	253	promoter
chr4	99144298	99145297	ADH4	252	promoter
chr4	99219247	99220246	ADH6	255	promoter
chr4	99290986	99291985	ADH1A	249	promoter
chr4	99321402	99322401	ADH1B	250	promoter
chr4	99352747	99353746	ADH1C	251	promoter
chr4	99435343	99436342	ADH7	256	promoter
chr4	99510021	99511020	C4orf17	25274	promoter
chr4	99564040	99565039	TRMT10A	28403	promoter
chr4	99573824	99574823	MTTP	7467	promoter
chr4	99657829	99658828	C4orf54	27741	promoter
chr4	99815827	99816826	DAPP1	16500	promoter
chr4	99894428	99895427	LAMTOR3	15606	promoter
chr4	99946619	99947618	DNAJB14	25881	promoter
chr4	99950276	99951275	H2AZ1	4741	promoter
chr4	100190469	100191468	DDIT4L	30555	promoter
chr4	100518023	100519022	EMCN	16041	promoter
chr4	101347527	101348526	PPP3CA	9314	promoter
chr4	101789730	101790729	BANK1	18233	promoter
chr4	102345483	102346482	SLC39A8	20862	promoter
chr4	102500359	102501358	NFKB1	7794	promoter
chr4	102760969	102761968	MANBA	6831	promoter
chr4	102827552	102828551	UBE2D3	12476	promoter
chr4	102867992	102868991	CISD2	24212	promoter
chr4	103019706	103020705	SLC9B1	24244	promoter
chr4	103076762	103077761	SLC9B2	25143	promoter
chr4	103099835	103100834	BDH2	32389	promoter
chr4	103198344	103199343	CENPE	1856	promoter
chr4	103719986	103720985	TACR3	11528	promoter
chr4	104494895	104495894	CXXC4	24593	promoter
chr4	105145876	105146875	TET2	25941	promoter
chr4	105474063	105475062	PPA2	28883	promoter
chr4	105551620	105552619	ARHGEF38	25968	promoter
chr4	105707784	105708783	GSTCD	25806	promoter
chr4	105894471	105895470	NPNT	27405	promoter
chr4	105708690	105709689	INTS12	25067	promoter
chr4	106315550	106316549	AIMP1	10648	promoter
chr4	106316210	106317209	TBCK	28261	promoter
chr4	106368779	106369778	GIMD1	44141	promoter
chr4	107036314	107037313	DKK2	2892	promoter
chr4	107720235	107721234	PAPSS1	8603	promoter
chr4	107823932	107824931	SGMS2	28395	promoter
chr4	107930549	107931548	CYP2U1	20582	promoter
chr4	107988889	107989888	HADH	4799	promoter
chr4	108168933	108169932	LEF1	6551	promoter
chr4	108619576	108620575	RPL34	10340	promoter
chr4	108649599	108650598	OSTC	24448	promoter
chr4	108763054	108764053	ETNPPL	14404	promoter
chr4	109302659	109303658	COL25A1	18603	promoter
chr4	109432815	109433814	SEC24B	10704	promoter
chr4	109559246	109560245	MCUB	26076	promoter
chr4	109703446	109704445	CASP6	1507	promoter
chr4	109730071	109731070	PLA2G12A	18554	promoter
chr4	109802000	109802999	CFI	5394	promoter
chr4	109814762	109815761	GAR1	14264	promoter
chr4	109826972	109827971	RRH	10450	promoter
chr4	109847107	109848106	LRIT3	24783	promoter
chr4	109911883	109912882	EGF	3229	promoter
chr4	110198616	110199615	ELOVL6	15829	promoter
chr4	110475155	110476154	ENPEP	3355	promoter
chr4	110623078	110624077	PITX2	9005	promoter
chr4	112144454	112145453	FAM241A	26813	promoter
chr4	112230787	112231786	AP1AR	28808	promoter
chr4	112296369	112297368	ALPK1	20917	promoter
chr4	112285905	112286904	TIFA	19075	promoter
chr4	112516181	112517180	NEUROG2	13805	promoter
chr4	112636910	112637909	ZGRF1	25654	promoter
chr4	112636143	112637142	LARP7	24912	promoter
chr4	113048653	113049652	ANK2	493	promoter
chr4	113761739	113762738	CAMK2D	1462	promoter
chr4	113979648	113980647	ARSJ	26286	promoter
chr4	114597807	114598806	UGT8	12555	promoter
chr4	115113621	115114620	NDST4	20779	promoter
chr4	117085577	117086576	TRAM1L1	28371	promoter
chr4	118033486	118034485	NDST3	7682	promoter
chr4	118353004	118354003	PRSS12	9477	promoter
chr4	118684392	118685391	METTL14	29330	promoter
chr4	118836127	118837126	SEC24D	10706	promoter
chr4	118887854	118888853	SYNPO2	17732	promoter
chr4	119134832	119135831	MYOZ2	1330	promoter
chr4	119211713	119212712	USP53	29255	promoter
chr4	119300646	119301645	C4orf3	19225	promoter
chr4	119322139	119323138	FABP2	3556	promoter
chr4	119628805	119629804	PDE5A	8784	promoter
chr4	120066849	120067848	MAD2L1	6763	promoter
chr4	120922727	120923726	PRDM5	9349	promoter
chr4	121072536	121073535	NDNF	26256	promoter
chr4	121164322	121165321	TNIP3	19315	promoter
chr4	121381019	121382018	QRFPR	15565	promoter
chr4	121696981	121697980	ANXA5	543	promoter
chr4	121765165	121766164	SMIM43	55077	promoter
chr4	121800323	121801322	EXOSC9	9137	promoter
chr4	121823884	121824883	CCNA2	1578	promoter
chr4	121870475	121871474	BBS7	18758	promoter
chr4	121952061	121953060	TRPC3	12335	promoter
chr4	122151331	122152330	BLTP1	26953	promoter
chr4	122378011	122379010	ADAD1	30713	promoter
chr4	122456726	122457725	IL2	6001	promoter
chr4	122621067	122622066	IL21	6005	promoter
chr4	122731704	122732703	BBS12	26648	promoter
chr4	122825831	122826830	FGF2	3676	promoter
